ALGOTYPE,BallMoveCnt,Bucket,DEMO,Hypothesis,RESPONSE,STEP_Num,hypIndex,posteriorScore
Double,12,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR",G,6,4,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR",R,7,4,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR",R,7,4,-15.5857
Double,15,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR",R,7,4,-15.5857
Double,16,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR",G,8,4,-15.5857
Double,17,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR",R,9,4,-15.5857
Double,18,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR",R,9,4,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",G,0,5,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,1,5,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,1,5,-15.5857
Double,3,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,1,5,-15.5857
Double,4,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",G,2,5,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,3,5,-15.5857
Double,6,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,3,5,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,3,5,-15.5857
Double,8,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",G,4,5,-15.5857
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,5,5,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,5,5,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,5,5,-15.5857
Double,12,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",G,6,5,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,7,5,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,7,5,-15.5857
Double,15,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",G,8,5,-15.5857
Double,16,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,9,5,-15.5857
Double,17,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RRR,G/,/RR,G/,/RR",R,9,5,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",G,0,6,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,1,6,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,1,6,-15.5857
Double,3,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,1,6,-15.5857
Double,4,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",G,2,6,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,3,6,-15.5857
Double,6,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,3,6,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,3,6,-15.5857
Double,8,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",G,4,6,-15.5857
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,5,6,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,5,6,-15.5857
Double,11,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",G,6,6,-15.5857
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,7,6,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,7,6,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,7,6,-15.5857
Double,15,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",G,8,6,-15.5857
Double,16,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,9,6,-15.5857
Double,17,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RRR,G/,/RR",R,9,6,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",G,0,7,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",R,1,7,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",R,1,7,-15.5857
Double,3,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",R,1,7,-15.5857
Double,4,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",G,2,7,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",R,3,7,-15.5857
Double,6,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",R,3,7,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",R,3,7,-15.5857
Double,8,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",G,4,7,-15.5857
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",R,5,7,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",R,5,7,-15.5857
Double,11,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",G,6,7,-15.5857
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",R,7,7,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",R,7,7,-15.5857
Double,14,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",G,8,7,-15.5857
Double,15,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",R,9,7,-15.5857
Double,16,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RRR,G/,/RR,G/,/RR,G/,/RR",R,9,7,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",G,0,8,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,1,8,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,1,8,-15.5857
Double,3,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,1,8,-15.5857
Double,4,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",G,2,8,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,3,8,-15.5857
Double,6,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,3,8,-15.5857
Double,7,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",G,4,8,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,5,8,-15.5857
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,5,8,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,5,8,-15.5857
Double,11,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",G,6,8,-15.5857
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,7,8,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,7,8,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,7,8,-15.5857
Double,15,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",G,8,8,-15.5857
Double,16,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,9,8,-15.5857
Double,17,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,9,8,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",G,0,9,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,1,9,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,1,9,-15.5857
Double,3,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,1,9,-15.5857
Double,4,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",G,2,9,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,3,9,-15.5857
Double,6,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,3,9,-15.5857
Double,7,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",G,4,9,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,5,9,-15.5857
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,5,9,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,5,9,-15.5857
Double,11,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",G,6,9,-15.5857
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,7,9,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,7,9,-15.5857
Double,14,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",G,8,9,-15.5857
Double,15,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,9,9,-15.5857
Double,16,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,9,9,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",G,0,10,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",R,1,10,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",R,1,10,-15.5857
Double,3,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",R,1,10,-15.5857
Double,4,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",G,2,10,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",R,3,10,-15.5857
Double,6,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",R,3,10,-15.5857
Double,7,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",G,4,10,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",R,5,10,-15.5857
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",R,5,10,-15.5857
Double,10,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",G,6,10,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",R,7,10,-15.5857
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",R,7,10,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",R,7,10,-15.5857
Double,14,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",G,8,10,-15.5857
Double,15,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",R,9,10,-15.5857
Double,16,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RRR,G/,/RR",R,9,10,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",G,0,11,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",R,1,11,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",R,1,11,-15.5857
Double,3,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",R,1,11,-15.5857
Double,4,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",G,2,11,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",R,3,11,-15.5857
Double,6,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",R,3,11,-15.5857
Double,7,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",G,4,11,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",R,5,11,-15.5857
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",R,5,11,-15.5857
Double,10,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",G,6,11,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",R,7,11,-15.5857
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",R,7,11,-15.5857
Double,13,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",G,8,11,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",R,9,11,-15.5857
Double,15,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRR,G/,/RR,G/,/RR,G/,/RR,G/,/RR",R,9,11,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRG,G/,/RRG,G/,/RRG,G/,/RRG,G/,/RR",G,0,12,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRG,G/,/RRG,G/,/RRG,G/,/RRG,G/,/RR",R,1,12,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRG,G/,/RRG,G/,/RRG,G/,/RRG,G/,/RR",R,1,12,-15.5857
Double,3,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRG,G/,/RRG,G/,/RRG,G/,/RRG,G/,/RR",G,1,12,-15.5857
Double,4,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRG,G/,/RRG,G/,/RRG,G/,/RRG,G/,/RR",G,2,12,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRG,G/,/RRG,G/,/RRG,G/,/RRG,G/,/RR",R,3,12,-15.5857
Double,6,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRG,G/,/RRG,G/,/RRG,G/,/RRG,G/,/RR",R,3,12,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRG,G/,/RRG,G/,/RRG,G/,/RRG,G/,/RR",G,3,12,-15.5857
Double,8,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RRG,G/,/RRG,G/,/RRG,G/,/RRG,G/,/RR",G,4,12,-15.5857
